Programming Language,Questionnaires,Difficulty,Average Difficulty
C,Why doesn't strcpy use a const pointer for dest?,0.0892,0.145
C,C function that uses bitwise operations to see if an int x fits in n bits/*,0.1294,0.145
C,Array to binary format I will implement a function that exports one of three arrays to a binary .mat file in double format.,0.2096,0.145
C,"Shift/Reduce conflict in Bison, when trying to add optional rule I am trying to solve shift/reduce conflict in Bison.",0.2023,0.145
C,Check if a string has only numbers in C?,0.0715,0.145
C,Unhandled exception calling Cert Create Certificate Chain Engine function,0.1779,0.145
C,Passing fscanf / sscanf string into a structure field char[4] How the two struct field definitions below differentiate from each other.,0.2346,0.145
C,"stm32 c, export prototype to rest of project",0.0933,0.145
C,Passing an operator as an argument to a function in C,0.0991,0.145
C,"using several different functions For my assignment, my program needs to ask the user which of the five functions he wants to execute.",0.2296,0.145
C,Joining lines in C [Strange output not compatible with documentation] I started coding C in vim and I have some problems.,0.2089,0.145
C,"How to remove line breaks after ""ctime"" in C program?",0.0999,0.145
C,switch and if statement order (Robot C),0.0841,0.145
C,Creating n random points and creating quadrilaterals (stuck) C,0.1388,0.145
C,"Failed to upload log bucket, id '1' (delivery error code '1')",0.1086,0.145
C,Check if the next read will set EOF indicator,0.0895,0.145
C,Need help i get segmentation fault in program in C First I will explain what I want to program.,0.1649,0.145
C,Character array and address of character array,0.1162,0.145
C,"Argument type error in C I am supposed to ask the user for a 3 digit number and then replaces each digit by that digit plus 6 modulus 10, then sum all update digits.",0.273,0.145
C,C: size of *array[x]?,0.0247,0.145
C,How to initialize object of structure in main function?,0.1189,0.145
C,How to add image channel with torch?,0.0756,0.145
C,What should be the type of the regmap_read val pointer,0.1088,0.145
C,"Can bit-level operations ever be ""fast"" in software?Let me clarify the soft-sounding title straight away.",0.1858,0.145
C,How can I mount davfs from within application?,0.1001,0.145
C,C bind config file to executable I have a C Programm which reads from a configuration file during runtime.,0.1869,0.145
C,C - Why is my merge function not working?,0.078,0.145
C,How to build protobuf-c in windows using mingw?,0.0936,0.145
C,What is the purpose of the h and hh modifiers for printf?,0.1028,0.145
C,Can malloc() be used to define the size of an array?,0.091,0.145
C,"Use of sizeof() with normal arrays and garraysit is a practice program to sort GArrays, I have used sizeof() to know the size of my arrays.",0.2309,0.145
C,Close SSH connection and change IP address at the same time,0.1156,0.145
C,How can i get every line of a text file separately using C,0.1025,0.145
C,Not reading correct value in file handling in C,0.0958,0.145
C,SDL_SaveBMP saves images upside down,0.1143,0.145
C,How to use function srand() with time.h?,0.0746,0.145
C,What does this mean and how do I rectify it *** stack smashing detected ***: ./array1output terminated This is the code.,0.2034,0.145
C,function to print linked list in reverse order,0.1026,0.145
C,Access to existing fields in a large C/C++ project,0.0931,0.145
C,Transpiling to C vs C++ : range of CPU instructions,0.0996,0.145
C,Redirecting a list of pointers from one structure to another,0.1264,0.145
C,TCP socket read/write freezes server,0.0928,0.145
C,"Serialization in C with malloc Searching all the web for ways to serialize data in C so I could send a struct over a  TCP/IP socket, I couldn't find anything simple.",0.2723,0.145
C,"C: realloc works on Linux, but not on Windows",0.0851,0.145
C,"Count dynamic libraries loadings I need to make a C dynamic library (DL, with extension .so), which can count how many programs have loaded it at runtime.",0.2554,0.145
C,C multidimensional arrays and dereferencing array pointers,0.1616,0.145
C,Writing to closed file descriptor doesn't raise error,0.1147,0.145
C,Allocation of Return Values of User Defined Functions: Performance?,0.1545,0.145
C,Does changing v4l2 default settings improves usb camera performance?,0.1599,0.145
C,How can I create a netcat type listener using C?,0.0892,0.145
C,Call a function in C++ by its address without knowing the return type,0.1267,0.145
C,Multiple successive declarations/definitions on same indentation level,0.1849,0.145
C,Saving C Binary search tree to txt file I am doing a C BST library and im trying to do a function that will save the binary search tree into a text file.,0.2548,0.145
C,Why I am getting junk character in the end of every C program I am writing,0.1297,0.145
C,C 3d array pointer decay with & and without,0.0874,0.145
C,"C- HTTP web server: how to cache I know that by using wget INSIDE my c program for the server, this is possible.",0.1879,0.145
C,getchar and EOF I was working on the following example of C code from Deitel & Deitel.,0.1523,0.145
C,No directory as /usr/src/linux-2.x/include/asm-i386/unistd.h,0.1059,0.145
C,Infix to post-fix expression following is the infix expression,0.1323,0.145
C,comparing number with special character,0.129,0.145
C,Can ctags search for conditional loops in the code,0.1053,0.145
C,"OpenGL, object blinking when moving I'm new to OpenGL, and I'm trying to move an object using the mouse.",0.1766,0.145
C,Why is a non-static variable in a function being initialized to 0 and why is it becoming static?,0.1669,0.145
C,What does *-- notation do in C?,0.0551,0.145
C,Why can a struct contain a pointer to another struct that is not defined?,0.1332,0.145
C,Adding an element to the end in linked list C program,0.0991,0.145
C,Array as function with arguments?,0.0956,0.145
C,Extracting bits from uint8_t type array,0.1056,0.145
C,Write a file in c of an array of integers with fputc,0.0914,0.145
C,"C - Can't store file into an array of strings (based off line break) I'm pretty new to C and someone ""challenged"" me to try and create a sorting program using C.",0.2637,0.145
C,Error: Segmentation Fault 11 in Palindrome,0.1151,0.145
C,Replace a word in C can you advice me?,0.0652,0.145
C,Safe programming. How to avoid TOCTOU vulnerability when checking a file and then writing in it,0.1745,0.145
C,Addition without using a + sign,0.0818,0.145
C,Why does the compiler optimize away shared memory reads due to strncmp() even if volatile keyword is used?,0.1878,0.145
C,Printf called before scanf inside forked process in C,0.1147,0.145
C,Export Public Key and Private Key from EC_KEY OpenSSL into SecKeyRef,0.1404,0.145
C,What type of delimiter is being used?,0.0793,0.145
C,Portable BIT macro in CI have a bare meta,0.0769,0.145
C,having trouble with while-loop in battle ship program in c I'm trying to make a battle ship program.,0.1727,0.145
C,MPI_Waitsome is Failing I am attempting to use the MPI_Waitsome function but with a different array of indices (and outcount) dependent on the processor rank.,0.2676,0.145
C,Getting address of a variable in pointer using function in C I have a case that I need address of a variable in a pointer.,0.2062,0.145
C,Void function: removing elements from an array?,0.1144,0.145
C,typedef struct clarification,0.1455,0.145
C,New to programming. Need help adjusting code to allow for undetermined number of students,0.1711,0.145
C,how do I make sure that the user is entering a integer in c?,0.1024,0.145
C,printing wrong character from file?,0.1054,0.145
C,"the code is giving error during compilation, please explain",0.1315,0.145
C,Dynamically-resizing a matrix causes segmentation fault,0.1503,0.145
C,Seg fault from within my print function after reading in a file in c,0.1228,0.145
C,"How to get the node name or path of the character device in kernel I've got ""n"" character device in one kernel driver.",0.1985,0.145
C,Using argv and strcmp at C I am having some problem to use the strcmp function.,0.1394,0.145
C,malloc return value as while condition,0.1014,0.145
C,C programming - assigning a character to braille dots,0.1217,0.145
C,Stop reading from fgets if there are too many characters So i have a char array and using fgets I store the string into my fgets.,0.2175,0.145
C,An optimized algorithm or a method to find a multi word string (keywords) in a sentence (that has multi words)?,0.1901,0.145
C,sizeof compound literal array,0.1066,0.145
C,C - Seek to beginning of stdout I am looking for a way to seek to a beginning of stdout.,0.1488,0.145
C,How to handle recv() returning -1 from Browser on HTTP Server?,0.1167,0.145
C,"Reading in a listI've to code a program that reads in a list of student's names and ids and sort them based on first name, last name, and id.",0.2344,0.145
C,What makes fgets() actually wait for user input if pointed to stdin?,0.1281,0.145
C,"Converting an int to uint8_t array HEX value I'd like to take an int, and convert it into uint8_t array of hex numbers?",0.2011,0.145
C,retrieve letter from string in C,0.0758,0.145
C,Is there any other way to output the data only when the program reaches the end of program?,0.1592,0.145
C,split words into letter and replace the letters with something else,0.1377,0.145
C,C - mallocing a structure containing various variables gives segfault,0.1608,0.145
C,"Array of structure, strange when printing users older than",0.1283,0.145
C,"How to map a C function to Java Native Method using Java Cpp In JavaCpp github wiki, I notice that it have Tutorial about access C++ class.",0.2315,0.145
C,"C: Sorting order from file input, receiving an abundance of compilation error",0.1532,0.145
C,Correct Subscript Ordering for Two Dimensional Arrays,0.1427,0.145
C,"C Programming: passing struct as a parameter - Function I am trying Add a new ITEM to G I array, but this doesn't seem to work.",0.211,0.145
