Programming Language,Questionnaires,Difficulty,Average Difficulty
Prolog,Modules exporting identical predicates in Prolog,0.2776,0.2733
Prolog,Prolog CLPFD Transitivity,0.1763,0.2733
Prolog,No permission to modify static procedure `findall/3' when running a file instead of running interactively,0.5457,0.2733
Prolog,"VSC Prolog on MacOS Mojave error: ""path to executable was not found""",0.3505,0.2733
Prolog,Is there syntactic sugar for multiple conclusion rules in Prolog?,0.3418,0.2733
Prolog,Prolog not showing output in the way I want / need,0.2525,0.2733
Prolog,Converting Scheme Functions to Prolog,0.2155,0.2733
Prolog,How to remove vowels from a given string in Prolog?,0.2606,0.2733
Prolog,Eclipse CLP: maximum number of constraints/variables,0.2855,0.2733
Prolog,How to make this function return the coordinates instead of an empty list,0.383,0.2733
Prolog,Deep copy of a list in Prolog,0.1332,0.2733
Prolog,Find path between 2 points from given connections,0.2587,0.2733
Prolog,"How to get the result from Prolog, via the C++ FFI , into a C++ variable",0.371,0.2733
Prolog,Constraining domain for variable through list,0.2557,0.2733
Prolog,What does Prolog assert/1 do with the term it is passed?,0.2892,0.2733
Prolog,how to consult a file on a ftp area in prolog?,0.2325,0.2733
Prolog,How to compare a list of constants to a list of variables,0.2965,0.2733
Prolog,How can I get half the number of elements on a list prolog,0.3038,0.2733
Prolog,How to leave in the first list elements that have a even occurrences in the second list? (Prolog),0.5104,0.2733
Prolog,Splitting list into sorted sublists (Prolog),0.2409,0.2733
Prolog,How can I compare the value of two predicates prolog,0.2686,0.2733
Prolog,"How to count only the number elements in a list (PROLOG), except _?",0.3443,0.2733
Prolog,Pick specific lists from a list of lists,0.2014,0.2733
Prolog,how to compare last element of a list with last element of another list in prolog?,0.4331,0.2733
Prolog,prolog rule to change singular form of word to plural,0.2744,0.2733
Prolog,"Question: how to implement A=a/1, B = b/3, C=A+B that results in C = a/1 + b/3?",0.4338,0.2733
Prolog,"Prolog uncaught exception: error(existence_error(procedure,a/0),top_level/0)",0.401,0.2733
Prolog,Internal workings of ic_global/occurrences/3,0.2484,0.2733
Prolog,How can I create this rule in Prolog?,0.1795,0.2733
Prolog,A General Method To Transpile A Code in Eclipse CLP to CHR,0.3019,0.2733
Prolog,How do I compare variables following a pattern defined by the user?,0.3489,0.2733
Prolog,Enforcing inequality of lists?,0.1781,0.2733
Prolog,Trouble modelling a burglar puzzle in Prolog,0.2346,0.2733
Prolog,what is a good way to link exclusive statements in prolog?,0.2996,0.2733
Prolog,Looping through a list which is a subarray,0.2142,0.2733
Prolog,How can I unify this list instead of just adding more variables to it?,0.3671,0.2733
Prolog,How to determine sum of two numbers from a list,0.2396,0.2733
Prolog,How to convert this clause into prolog?,0.1976,0.2733
Prolog,How to install clpq library in swi-prolog,0.2078,0.2733
Prolog,prolog code in python with pyswip not working,0.2332,0.2733
Prolog,Eclipse CLP labeling: exclude permutations,0.2513,0.2733
Prolog,Layouting Prolog terms,0.1431,0.2733
Prolog,Bug in Expected Functional Rule in Prolog,0.2143,0.2733
Prolog,CLP: Efficient model of 'not three same values',0.2375,0.2733
Prolog,Format minimal path,0.11,0.2733
Prolog,How to recursively determine quotient in prolog with limited predicates?,0.3824,0.2733
Prolog,How to write rules to list all city when asked in query?,0.2892,0.2733
Prolog,Apply OR constraint over the variables in a list,0.2473,0.2733
Prolog,Retrieve data from database without printing,0.2484,0.2733
Prolog,How to unify two ground term in prolog,0.1887,0.2733
Prolog,Implementation of a hash table in SWI-Prolog,0.2269,0.2733
Prolog,How can use data file with Eclipse-clp program,0.2352,0.2733
Prolog,Creating a list of interleaved elements: Prolog,0.2517,0.2733
Prolog,Prolog multiple unifications to one variable,0.2484,0.2733
Prolog,How to implement these Sigma notations in ECLIPSE-CLP or Prolog,0.3296,0.2733
Prolog,Is there a way to sum only the integers in a list of pairs that contain a letter and an integer in Prolog?,0.579,0.2733
Prolog,Writing Circle Area in ECLiPSe-CLP has Error,0.2269,0.2733
Prolog,"why this code cannot be run?what is ""syntax error: postfix/infix operator expected"" error in ECLiPSe-clp",0.544,0.2733
Prolog,Possible bug with nth1 predicate in Eclipse-clp?,0.2495,0.2733
Prolog,What value should be written to run the code correctly?,0.2838,0.2733
Prolog,Is the given prolog term a binary tree,0.1887,0.2733
Prolog,How to implement This MP problem in ECLIPSE CLP or Prolog?,0.2996,0.2733
Prolog,Prolog- How to sum only part of list inside another list?,0.292,0.2733
Prolog,how to pass argument to fact and find remaining argument in it,0.3236,0.2733
Prolog,instantiation fault in indomain,0.1929,0.2733
Prolog,Finding whether a number is a multiple of another,0.2534,0.2733
Prolog,How to confirm that the patient has neither cold or flu,0.2849,0.2733
Prolog,Problem trying to define exists precisely one in Prolog,0.2897,0.2733
Prolog,Finding a desired solution without using call_nth/2 multiple times or the use of findall/3?,0.4777,0.2733
Prolog,Is the graph a tree in prolog,0.1332,0.2733
Prolog,Re-assert a clause after it got retracted in a failing rule,0.3074,0.2733
Prolog,Is there a way to combine tabling with clause?,0.2327,0.2733
Prolog,Grouping elements of 4 different lists,0.2046,0.2733
Prolog,undefined procedure on ECLiPSe 7.0 Prolog,0.2143,0.2733
Prolog,Integer range suspension in prolog,0.1914,0.2733
Prolog,Using tail recursion to duplicate items on a list,0.2534,0.2733
Prolog,How can I show the max number,0.1332,0.2733
Prolog,Constraint over the integer division,0.2075,0.2733
Prolog,How to compare two list without inbuilt predicate?,0.2622,0.2733
Prolog,Instantiation issue when solving this Prolog Caliban problem,0.3287,0.2733
Prolog,Prolog: Looping through elements of list A and comparing to members of list B,0.4032,0.2733
Prolog,Generating change given a cash amount and a list of currency,0.3129,0.2733
Prolog,How to add a 'Functor' object from prolog to a JSON in python,0.3161,0.2733
Prolog,Matrix Multiplication Prolog,0.2095,0.2733
Prolog,Why member/2 does not return immediately,0.2076,0.2733
Prolog,How to call a predicate from another predicate - Prolog,0.2847,0.2733
Prolog,Merging elements of tuples in a list in Prolog,0.2352,0.2733
Prolog,"Prolog: ""chili"" interpreter that expresses call stack and choice points",0.372,0.2733
Prolog,bidirectional and deterministic binary decrement,0.3041,0.2733
Prolog,The difference between dollar sign ($) and number (or hash) sign (#) in Prolog,0.3916,0.2733
Prolog,Encoding this logic sentence in Prolog: G ↔ ~Provable(x),0.2832,0.2733
Prolog,Space / time requirements for ISO-Prolog processor compliance,0.3294,0.2733
Prolog,Problem with mathematical operation with findall/3 in a List (Prolog),0.3591,0.2733
Prolog,Collaborative ontology construction and Prolog,0.288,0.2733
Prolog,"How to inline a goal with findall/3, (use just one predicate)?",0.3161,0.2733
Prolog,Find the lower peaks of the list,0.1535,0.2733
Prolog,How to use append/3 to recursively build a list in prolog?,0.3001,0.2733
Prolog,Can't stop Prolog nodes creation by caching / memorizing,0.2907,0.2733
Prolog,Prolog tells me a procedure is undefined when it appears to be defined,0.3671,0.2733
Prolog,SWI Prolog CLP(FD) scheduling,0.1466,0.2733
Prolog,"Problem in performing translation of list of numbers to words such as [1,2,3] to [one,two,three]",0.5086,0.2733
Prolog,How to add rules in Jason while running,0.1951,0.2733
Prolog,How to evaluate a variable with string value?,0.2304,0.2733
Prolog,Crypto-arithmetic puzzle solver using CLPFD Library,0.282,0.2733
Prolog,How to accept one of two configurations of predicate arguments,0.3266,0.2733
Prolog,Prolog Implementation of foldl1,0.1929,0.2733
Prolog,Prolog CLP(FD) Number of items in result,0.1986,0.2733
Prolog,Why doesn't prolog stop on cut?,0.1435,0.2733
Prolog,I am having problems getting a list of lists into a single list,0.3302,0.2733
Prolog,Prolog planning using retract and assert,0.2192,0.2733
Prolog,"I want to prove some theorem using Prolog, however, it always returns ""Out of global stack""",0.4735,0.2733
Prolog,How to find a root to leaf path which is equal to a sum(pathsum problem) in Prolog?,0.4445,0.2733
Prolog,Prolog program to create a list with first duplicate elements,0.3208,0.2733
Prolog,How to increase console font in XGP Prolog,0.2142,0.2733
Prolog,Solutions for sum in Prolog,0.135,0.2733
Prolog,Proof as an output argument in Prolog meta interpreter,0.2836,0.2733
Prolog,How to find specific values in database using arithmetic operators,0.3498,0.2733
Prolog,How to find a specific fact in Prolog?,0.1859,0.2733
Prolog,Prolog ways to compare variables,0.1753,0.2733
Prolog,Turning a text file into a list using prolog. Using the split_string predicate,0.4076,0.2733
Prolog,Probability of a disjunction on N dependent events in Prolog,0.315,0.2733
Prolog,Question about predicates in prolog with an example,0.2714,0.2733
Prolog,Calling facts in query,0.1103,0.2733
Prolog,Apply map and filter simultaneously in SWI prolog?,0.2622,0.2733
Prolog,How can I write out an element from a list based on the index of an another element from an another list?,0.5688,0.2733
Prolog,Extracting list of items between two values in a list - prolog,0.3199,0.2733
Prolog,Prolog maximum term size,0.1287,0.2733
Prolog,Prolog concise foreach,0.1431,0.2733
Prolog,Grounding head and body,0.1195,0.2733
Prolog,Goal expansion for an `if_/3` operator in Prolog,0.2423,0.2733
Prolog,How to trim right whitespaces from String in prolog?,0.269,0.2733
Prolog,How to access rule data in PROLOG,0.1602,0.2733
Prolog,Prolog: List of sublists,0.123,0.2733
Prolog,How to represent situation calculus in Prolog?,0.245,0.2733
Prolog,How to represent semnet in SWI-Prolog,0.1873,0.2733
Prolog,Deconstructing with vars in clause heads (Prolog),0.262,0.2733
Prolog,How to use read_line_to_codes & atom_codes iteratively to generate array of lines as strings of my .txt file?,0.5642,0.2733
Prolog,How to describe commutative rules in prolog?,0.2314,0.2733
Prolog,How to run a predicate that contains lists as argument using GNU Prolog for Java?,0.4254,0.2733
Prolog,Can't load library(readutil) module in GNU prolog?,0.2544,0.2733
Prolog,Type checking with Prolog,0.1378,0.2733
Prolog,A problem of judge if a number contains '0' in Prolog,0.2696,0.2733
Prolog,Prolog Infinite loop on circular facts,0.2046,0.2733
Prolog,Prolog Maze Runner,0.0989,0.2733
Prolog,How to ignore the first and last element on each line when reading from a text file in Prolog?,0.5027,0.2733
Prolog,How to change board values from A to B,0.1868,0.2733
Prolog,Select/3 to remove a random character from string fails,0.286,0.2733
Prolog,Call different predicate if variable is not instantiated,0.3032,0.2733
Prolog,turn Predicate; How do you append a sublist of reversed elements to a list?,0.3912,0.2733
Prolog,Permutation of a list where numbers must change its position in Prolog,0.367,0.2733
Prolog,Splitting a list of integers into list of sublist in prolog,0.3073,0.2733
Prolog,How to obtain a list given this database,0.2014,0.2733
Prolog,Write a predicate for reverse list,0.1754,0.2733
Prolog,Equal Parameters without Comparison Operators,0.28,0.2733
Prolog,Dealing with Unbound variables & lists,0.2146,0.2733
Prolog,Write a skip predicate,0.1103,0.2733
Prolog,Having a List as an element in the list Prolog,0.2338,0.2733
Prolog,Prolog Code outputs False instead of Variable value,0.2714,0.2733
Prolog,Printing first letter of an atom Prolog,0.2008,0.2733
Prolog,"How do I create a ""deep"" version of this prolog predicate that will affect sublists?",0.4376,0.2733
Prolog,Prolog predicate single node in tree,0.19,0.2733
Prolog,Creating a predicate that will write solutions to queries when called [closed],0.4067,0.2733
Prolog,Why does my prolog predicate only work with an even number of elements in its list?,0.4381,0.2733
Prolog,Prolog determinant of matrix (recursion),0.2307,0.2733
Prolog,Debugging a piece of codes in prolog,0.1805,0.2733
Prolog,Trying to add siblings to every node in a binary tree with one child so that all nodes have 2 or zero children. In other words no nodes have 1 child,0.8144,0.2733
Prolog,to read file and then to convert it to lists in prolog,0.2802,0.2733
Prolog,How to convert string list with number list each other in Prolog?,0.338,0.2733
Prolog,Prolog unable to writeln elements with carriage return,0.2905,0.2733
Prolog,Adding a parsing constraint to a DCG,0.1805,0.2733
Prolog,Prolog the cheapest path,0.1287,0.2733
Prolog,Is there a Prolog name for moving a functor name in to an argument?,0.3516,0.2733
Prolog,"What does it mean for a predicate in Prolog to be ""shallow"" or ""deep""?",0.3606,0.2733
Prolog,How do I use Prolog to solve Transportation Problem?,0.269,0.2733
Prolog,Updating variables in matrix in prolog,0.2046,0.2733
Prolog,Built-In predicate for checking for variable name in a list,0.3073,0.2733
Prolog,Prolog - How to over write facts in a semantic network?,0.2793,0.2733
Prolog,Why do i get a stack limit exceeded error when defining a predicate that convert the relation of two atoms?,0.5682,0.2733
Prolog,Write a predicate to divide a list of numbers into multiple lists,0.3399,0.2733
Prolog,hoofers club in prolog,0.1103,0.2733
Prolog,"Write a predicate sqrt_list(NumberList, ResultList) to the list of pairs consisting of a number and its square root",0.6009,0.2733
Prolog,Pruning symmetrical solutions in prolog,0.2316,0.2733
Prolog,. or operator expected after expression in GNU Prolog,0.2785,0.2733
